Roll no,exam score
EXA018871,69
EXA018872,69
EXA018873,69
EXA018874,55
EXA018875,44
EXA018876,83
EXA018877,52
EXA018878,79
EXA018879,53
EXA018880,60
EXA018881,64
EXA018882,68
EXA018883,62
EXA018884,77
EXA018885,83
EXA018886,75
EXA018887,52
EXA018888,67
EXA018889,62
EXA018890,67
EXA018891,62
EXA018892,54
EXA018893,67
EXA018894,70
EXA018895,54
EXA018896,81
EXA018897,48
EXA018898,68
EXA018899,73
EXA018900,58
EXA018901,70
EXA018902,60
EXA018903,83
EXA018904,70
EXA018905,62
EXA018906,62
EXA018907,59
EXA018908,70
EXA018909,80
EXA018910,72
EXA018911,70
EXA018912,72
EXA018913,77
EXA018914,83
EXA018915,66
EXA018916,80
EXA018917,66
EXA018918,76
EXA018919,94
EXA018920,64
EXA018921,80
EXA018922,68
EXA018923,53
EXA018924,55
EXA018925,69
EXA018926,67
EXA018927,81
EXA018928,70
EXA018929,80
EXA018930,67
EXA018931,60
EXA018932,77
EXA018933,75
EXA018934,69
EXA018935,62
EXA018936,73
EXA018937,62
EXA018938,69
EXA018939,65
EXA018940,77
EXA018941,71
EXA018942,48
EXA018943,74
EXA018944,61
EXA018945,70
EXA018946,73
EXA018947,70
EXA018948,67
EXA018949,80
EXA018950,69
EXA018951,73
EXA018952,80
EXA018953,59
EXA018954,72
EXA018955,68
EXA018956,70
EXA018957,62
EXA018958,70
EXA018959,73
EXA018960,70
EXA018961,68
EXA018962,73
EXA018963,44
EXA018964,54
EXA018965,80
EXA018966,70
EXA018967,75
EXA018968,47
EXA018969,75
EXA018970,52
EXA018971,58
EXA018972,73
EXA018973,87
EXA018974,60
EXA018975,56
EXA018976,69
EXA018977,67
EXA018978,88
EXA018979,67
EXA018980,80
EXA018981,63
EXA018982,70
EXA018983,75
EXA018984,73
EXA018985,68
EXA018986,77
EXA018987,73
EXA018988,71
EXA018989,69
EXA018990,70
EXA018991,83
EXA018992,68
EXA018993,64
EXA018994,73
EXA018995,64
EXA018996,62
EXA018997,70
EXA018998,63
EXA018999,62
EXA019000,67
EXA019001,65
EXA019002,68
EXA019003,54
EXA019004,52
EXA019005,60
EXA019006,61
EXA019007,75
EXA019008,62
EXA019009,66
EXA019010,62
EXA019011,65
EXA019012,59
EXA019013,62
EXA019014,77
EXA019015,71
EXA019016,77
EXA019017,69
EXA019018,69
EXA019019,70
EXA019020,62
EXA019021,71
EXA019022,83
EXA019023,62
EXA019024,73
EXA019025,64
EXA019026,81
EXA019027,71
EXA019028,70
EXA019029,73
EXA019030,60
EXA019031,65
EXA019032,62
EXA019033,59
EXA019034,61
EXA019035,62
EXA019036,70
EXA019037,81
EXA019038,70
EXA019039,66
EXA019040,87
EXA019041,67
EXA019042,68
EXA019043,69
EXA019044,73
EXA019045,69
EXA019046,75
EXA019047,70
EXA019048,60
EXA019049,58
EXA019050,74
EXA019051,74
EXA019052,74
EXA019053,62
EXA019054,73
EXA019055,55
EXA019056,79
EXA019057,76
EXA019058,83
EXA019059,63
EXA019060,50
EXA019061,62
EXA019062,68
EXA019063,54
EXA019064,69
EXA019065,62
EXA019066,71
EXA019067,64
EXA019068,73
EXA019069,63
EXA019070,81
EXA019071,70
EXA019072,63
EXA019073,77
EXA019074,75
EXA019075,67
EXA019076,75
EXA019077,74
EXA019078,66
EXA019079,70
EXA019080,69
EXA019081,71
EXA019082,75
EXA019083,77
EXA019084,71
EXA019085,66
EXA019086,75
EXA019087,67
EXA019088,79
EXA019089,79
EXA019090,52
EXA019091,80
EXA019092,85
EXA019093,64
EXA019094,73
EXA019095,63
EXA019096,73
EXA019097,64
EXA019098,63
EXA019099,69
EXA019100,66
EXA019101,62
EXA019102,64
EXA019103,77
EXA019104,54
EXA019105,62
EXA019106,60
EXA019107,63
EXA019108,67
EXA019109,69
EXA019110,77
EXA019111,58
EXA019112,70
EXA019113,80
EXA019114,58
EXA019115,60
EXA019116,77
EXA019117,80
EXA019118,73
EXA019119,65
EXA019120,69
EXA019121,73
EXA019122,67
EXA019123,71
EXA019124,62
EXA019125,61
EXA019126,73
EXA019127,69
EXA019128,62
EXA019129,70
EXA019130,73
EXA019131,70
EXA019132,59
EXA019133,63
EXA019134,75
EXA019135,63
EXA019136,66
EXA019137,68
EXA019138,73
EXA019139,77
EXA019140,67
EXA019141,67
EXA019142,56
EXA019143,69
EXA019144,83
EXA019145,68
EXA019146,74
EXA019147,50
EXA019148,55
EXA019149,83
EXA019150,59
EXA019151,72
EXA019152,73
EXA019153,73
EXA019154,54
EXA019155,71
EXA019156,53
EXA019157,70
EXA019158,50
EXA019159,44
EXA019160,68
EXA019161,60
EXA019162,74
EXA019163,70
EXA019164,70
EXA019165,83
EXA019166,64
EXA019167,71
EXA019168,58
EXA019169,83
EXA019170,81
EXA019171,62
EXA019172,61
EXA019173,68
EXA019174,52
EXA019175,80
EXA019176,74
EXA019177,63
EXA019178,85
EXA019179,81
EXA019180,62
EXA019181,68
EXA019182,60
EXA019183,63
EXA019184,69
EXA019185,58
EXA019186,74
EXA019187,55
EXA019188,72
EXA019189,71
EXA019190,80
EXA019191,55
EXA019192,72
EXA019193,60
EXA019194,50
EXA019195,66
EXA019196,64
EXA019197,70
EXA019198,73
EXA019199,63
EXA019200,60
EXA019201,83
EXA019202,68
EXA019203,70
EXA019204,75
EXA019205,73
EXA019206,47
EXA019207,62
EXA019208,61
EXA019209,54
EXA019210,62
EXA019211,70
EXA019212,82
EXA019213,61
EXA019214,82
EXA019215,50
EXA019216,75
EXA019217,77
EXA019218,71
EXA019219,60
EXA019220,67
EXA019221,52
EXA019222,60
EXA019223,85
EXA019224,52
EXA019225,75
EXA019226,54
EXA019227,38
EXA019228,73
EXA019229,81
EXA019230,63
EXA019231,59
EXA019232,83
EXA019233,79
EXA019234,73
EXA019235,67
EXA019236,57
EXA019237,47
EXA019238,69
EXA019239,88
EXA019240,70
EXA019241,83
EXA019242,62
EXA019243,83
EXA019244,80
EXA019245,71
EXA019246,69
EXA019247,62
EXA019248,49
EXA019249,55
EXA019250,81
EXA019251,81
EXA019252,53
EXA019253,64
EXA019254,83
EXA019255,54
EXA019256,55
EXA019257,70
EXA019258,62
EXA019259,62
EXA019260,60
EXA019261,71
EXA019262,70
EXA019263,70
EXA019264,57
EXA019265,52
EXA019266,61
EXA019267,53
EXA019268,58
EXA019269,58
EXA019270,61
EXA019271,71
EXA019272,77
EXA019273,67
EXA019274,64
EXA019275,67
EXA019276,61
EXA019277,63
EXA019278,88
EXA019279,88
EXA019280,81
EXA019281,70
EXA019282,66
EXA019283,70
EXA019284,62
EXA019285,81
EXA019286,68
EXA019287,70
EXA019288,67
EXA019289,70
EXA019290,70
EXA019291,62
EXA019292,61
EXA019293,79
EXA019294,94
EXA019295,71
EXA019296,71
EXA019297,53
EXA019298,77
EXA019299,56
EXA019300,62
EXA019301,50
EXA019302,71
EXA019303,63
EXA019304,77
EXA019305,62
EXA019306,52
EXA019307,75
EXA019308,59
EXA019309,75
EXA019310,75
EXA019311,67
EXA019312,72
EXA019313,70
EXA019314,77
EXA019315,64
EXA019316,68
EXA019317,70
EXA019318,63
EXA019319,69
EXA019320,77
EXA019321,73
EXA019322,70
EXA019323,58
EXA019324,77
EXA019325,55
EXA019326,66
EXA019327,70
EXA019328,70
EXA019329,60
EXA019330,83
EXA019331,70
EXA019332,60
EXA019333,54
EXA019334,63
EXA019335,81
EXA019336,50
EXA019337,63
EXA019338,66
EXA019339,87
EXA019340,68
EXA019341,77
EXA019342,83
EXA019343,72
EXA019344,70
EXA019345,49
EXA019346,61
EXA019347,77
EXA019348,71
EXA019349,63
EXA019350,66
EXA019351,70
EXA019352,64
EXA019353,71
EXA019354,68
EXA019355,50
EXA019356,70
EXA019357,82
EXA019358,67
EXA019359,70
EXA019360,59
EXA019361,70
EXA019362,73
EXA019363,81
EXA019364,44
EXA019365,54
EXA019366,75
EXA019367,69
EXA019368,62
EXA019369,67
EXA019370,67
EXA019371,74
EXA019372,59
EXA019373,54
EXA019374,69
EXA019375,50
EXA019376,77
EXA019377,64
EXA019378,71
EXA019379,61
EXA019380,63
EXA019381,73
EXA019382,73
EXA019383,54
EXA019384,77
EXA019385,77
EXA019386,70
EXA019387,79
EXA019388,70
EXA019389,61
EXA019390,71
EXA019391,54
EXA019392,50
EXA019393,70
EXA019394,62
EXA019395,67
EXA019396,77
EXA019397,77
EXA019398,62
EXA019399,60
EXA019400,68
EXA019401,67
EXA019402,69
EXA019403,77
EXA019404,69
EXA019405,61
EXA019406,81
EXA019407,65
EXA019408,49
EXA019409,53
EXA019410,53
EXA019411,54
EXA019412,44
EXA019413,69
EXA019414,73
EXA019415,67
EXA019416,62
EXA019417,81
EXA019418,70
EXA019419,73
EXA019420,69
EXA019421,75
EXA019422,53
EXA019423,62
EXA019424,65
EXA019425,62
EXA019426,60
EXA019427,87
EXA019428,63
EXA019429,75
EXA019430,68
EXA019431,73
EXA019432,59
EXA019433,67
EXA019434,38
EXA019435,76
EXA019436,69
EXA019437,63
EXA019438,68
EXA019439,62
EXA019440,70
EXA019441,54
EXA019442,81
EXA019443,56
EXA019444,72
EXA019445,71
EXA019446,88
EXA019447,67
EXA019448,71
EXA019449,69
EXA019450,70
EXA019451,54
EXA019452,81
EXA019453,59
EXA019454,60
EXA019455,69
EXA019456,70
EXA019457,70
EXA019458,83
EXA019459,64
EXA019460,71
EXA019461,66
EXA019462,59
EXA019463,62
EXA019464,62
EXA019465,61
EXA019466,68
EXA019467,52
EXA019468,79
EXA019469,56
EXA019470,63
EXA019471,81
EXA019472,81
EXA019473,73
EXA019474,71
EXA019475,80
EXA019476,80
EXA019477,68
EXA019478,58
EXA019479,74
EXA019480,71
EXA019481,54
EXA019482,63
EXA019483,53
EXA019484,63
EXA019485,73
EXA019486,85
EXA019487,50
EXA019488,69
EXA019489,70
EXA019490,70
EXA019491,62
EXA019492,53
EXA019493,60
EXA019494,71
EXA019495,74
EXA019496,87
EXA019497,87
EXA019498,54
EXA019499,73
EXA019500,69
EXA019501,67
EXA019502,75
EXA019503,62
EXA019504,80
EXA019505,67
EXA019506,61
EXA019507,67
EXA019508,73
EXA019509,64
EXA019510,70
EXA019511,94
EXA019512,60
EXA019513,67
EXA019514,74
EXA019515,70
EXA019516,77
EXA019517,58
EXA019518,63
EXA019519,59
EXA019520,73
EXA019521,52
EXA019522,63
EXA019523,77
EXA019524,74
EXA019525,63
EXA019526,81
EXA019527,73
EXA019528,67
EXA019529,70
EXA019530,75
EXA019531,83
EXA019532,64
EXA019533,70
EXA019534,62
EXA019535,55
EXA019536,71
EXA019537,70
EXA019538,67
EXA019539,58
EXA019540,65
EXA019541,68
EXA019542,54
EXA019543,70
EXA019544,81
EXA019545,70
EXA019546,62
EXA019547,49
EXA019548,53
EXA019549,88
EXA019550,73
EXA019551,62
EXA019552,67
EXA019553,50
EXA019554,85
EXA019555,69
EXA019556,70
EXA019557,66
EXA019558,52
EXA019559,70
EXA019560,81
EXA019561,73
EXA019562,81
EXA019563,64
EXA019564,71
EXA019565,69
EXA019566,67
EXA019567,77
EXA019568,62
EXA019569,55
EXA019570,75
EXA019571,85
EXA019572,54
EXA019573,81
EXA019574,80
EXA019575,66
EXA019576,70
EXA019577,50
EXA019578,70
EXA019579,80
EXA019580,83
EXA019581,58
EXA019582,80
EXA019583,70
EXA019584,80
EXA019585,71
EXA019586,54
EXA019587,71
EXA019588,75
EXA019589,63
EXA019590,62
EXA019591,55
EXA019592,68
EXA019593,62
EXA019594,70
EXA019595,73
EXA019596,62
EXA019597,61
EXA019598,73
EXA019599,59
EXA019600,70
EXA019601,74
EXA019602,75
EXA019603,63
EXA019604,67
EXA019605,72
EXA019606,69
EXA019607,80
EXA019608,81
EXA019609,59
EXA019610,74
EXA019611,77
EXA019612,54
EXA019613,77
EXA019614,73
EXA019615,80
EXA019616,55
EXA019617,60
EXA019618,81
EXA019619,66
EXA019620,70
EXA019621,70
EXA019622,70
EXA019623,83
EXA019624,60
EXA019625,68
EXA019626,67
EXA019627,68
EXA019628,81
EXA019629,58
EXA019630,62
EXA019631,66
EXA019632,68
EXA019633,74
EXA019634,77
EXA019635,78
EXA019636,69
EXA019637,81
EXA019638,59
EXA019639,54
EXA019640,69
EXA019641,78
EXA019642,63
EXA019643,53
EXA019644,70
EXA019645,64
EXA019646,71
EXA019647,59
EXA019648,67
EXA019649,54
EXA019650,62
EXA019651,62
EXA019652,70
EXA019653,59
EXA019654,52
EXA019655,73
EXA019656,65
EXA019657,72
EXA019658,61
EXA019659,52
EXA019660,74
EXA019661,83
EXA019662,71
EXA019663,67
EXA019664,77
EXA019665,81
EXA019666,67
EXA019667,78
EXA019668,70
EXA019669,77
EXA019670,64
EXA019671,49
EXA019672,67
EXA019673,81
EXA019674,73
EXA019675,73
EXA019676,67
EXA019677,59
EXA019678,77
EXA019679,60
EXA019680,62
EXA019681,70
EXA019682,69
EXA019683,73
EXA019684,47
EXA019685,69
EXA019686,70
EXA019687,70
EXA019688,82
EXA019689,50
EXA019690,67
EXA019691,64
EXA019692,88
EXA019693,62
EXA019694,70
EXA019695,69
EXA019696,60
EXA019697,80
EXA019698,80
EXA019699,67
EXA019700,77
EXA019701,68
EXA019702,66
EXA019703,68
EXA019704,64
EXA019705,73
EXA019706,56
EXA019707,64
EXA019708,72
EXA019709,62
EXA019710,62
EXA019711,87
EXA019712,64
EXA019713,66
EXA019714,73
EXA019715,81
EXA019716,72
EXA019717,80
EXA019718,71
EXA019719,64
EXA019720,87
EXA019721,72
EXA019722,67
EXA019723,71
EXA019724,62
EXA019725,52
EXA019726,54
EXA019727,81
EXA019728,83
EXA019729,59
EXA019730,62
EXA019731,48
EXA019732,73
EXA019733,60
EXA019734,70
EXA019735,71
EXA019736,69
EXA019737,75
EXA019738,44
EXA019739,68
EXA019740,70
EXA019741,69
EXA019742,68
EXA019743,70
EXA019744,87
EXA019745,80
EXA019746,66
EXA019747,60
EXA019748,69
EXA019749,70
EXA019750,88
EXA019751,70
EXA019752,70
EXA019753,73
EXA019754,70
EXA019755,82
EXA019756,81
EXA019757,54
EXA019758,71
EXA019759,63
EXA019760,87
EXA019761,62
EXA019762,67
EXA019763,67
EXA019764,54
EXA019765,71
EXA019766,68
EXA019767,68
EXA019768,69
EXA019769,54
EXA019770,48
EXA019771,67
EXA019772,52
EXA019773,52
EXA019774,73
EXA019775,55
EXA019776,71
EXA019777,77
EXA019778,70
EXA019779,81
EXA019780,67
EXA019781,94
EXA019782,80
EXA019783,80
EXA019784,71
EXA019785,54
EXA019786,71
EXA019787,79
EXA019788,85
EXA019789,62
EXA019790,65
EXA019791,70
EXA019792,81
EXA019793,77
EXA019794,62
EXA019795,62
EXA019796,74
EXA019797,73
EXA019798,61
EXA019799,66
EXA019800,71
EXA019801,77
EXA019802,82
EXA019803,62
EXA019804,68
EXA019805,70
EXA019806,67
EXA019807,58
EXA019808,83
EXA019809,81
EXA019810,62
EXA019811,70
EXA019812,73
EXA019813,67
EXA019814,82
EXA019815,68
EXA019816,55
EXA019817,62
EXA019818,58
EXA019819,71
EXA019820,62
EXA019821,67
EXA019822,62
EXA019823,85
EXA019824,87
EXA019825,72
EXA019826,58
EXA019827,70
EXA019828,60
EXA019829,64
EXA019830,77
EXA019831,70
EXA019832,71
EXA019833,70
EXA019834,69
EXA019835,80
EXA019836,68
EXA019837,73
EXA019838,53
EXA019839,73
EXA019840,67
EXA019841,70
EXA019842,52
EXA019843,67
EXA019844,70
EXA019845,79
EXA019846,77
EXA019847,73
EXA019848,69
EXA019849,69
EXA019850,80
EXA019851,66
EXA019852,69
EXA019853,70
EXA019854,78
EXA019855,69
EXA019856,68
EXA019857,64
EXA019858,83
EXA019859,66
EXA019860,61
EXA019861,66
EXA019862,71
EXA019863,59
EXA019864,53
EXA019865,62
EXA019866,64
EXA019867,81
EXA019868,70
EXA019869,64
EXA019870,58
EXA019871,38
EXA019872,74
EXA019873,63
EXA019874,74
EXA019875,69
EXA019876,77
EXA019877,73
EXA019878,63
EXA019879,73
EXA019880,82
EXA019881,75
EXA019882,80
EXA019883,73
EXA019884,73
EXA019885,53
EXA019886,73
EXA019887,69
EXA019888,58
EXA019889,67
EXA019890,80
EXA019891,50
EXA019892,70
EXA019893,59
EXA019894,81
EXA019895,67
EXA019896,72
EXA019897,80
EXA019898,73
EXA019899,70
EXA019900,64
EXA019901,60
EXA019902,69
EXA019903,73
EXA019904,62
EXA019905,73
EXA019906,58
EXA019907,67
EXA019908,55
EXA019909,77
EXA019910,80
EXA019911,67
EXA019912,73
EXA019913,60
EXA019914,67
EXA019915,59
EXA019916,75
EXA019917,75
EXA019918,72
EXA019919,58
EXA019920,77
EXA019921,68
EXA019922,70
EXA019923,70
EXA019924,83
EXA019925,66
EXA019926,65
EXA019927,83
EXA019928,53
EXA019929,73
EXA019930,74
EXA019931,69
EXA019932,70
EXA019933,80
EXA019934,69
EXA019935,66
EXA019936,53
EXA019937,66
EXA019938,67
EXA019939,75
EXA019940,73
EXA019941,71
EXA019942,68
EXA019943,73
EXA019944,67
EXA019945,61
EXA019946,74
EXA019947,54
EXA019948,75
EXA019949,69
EXA019950,70
EXA019951,64
EXA019952,70
EXA019953,70
EXA019954,75
EXA019955,77
EXA019956,81
EXA019957,69
EXA019958,64
EXA019959,71
EXA019960,77
EXA019961,66
EXA019962,75
EXA019963,70
EXA019964,64
EXA019965,73
EXA019966,64
EXA019967,61
EXA019968,81
EXA019969,67
EXA019970,83
EXA019971,62
EXA019972,70
EXA019973,72
EXA019974,59
EXA019975,66
EXA019976,52
EXA019977,77
EXA019978,83
EXA019979,69
EXA019980,68
EXA019981,63
EXA019982,70
EXA019983,68
EXA019984,69
EXA019985,59
EXA019986,66
EXA019987,68
EXA019988,66
EXA019989,65
EXA019990,81
EXA019991,73
EXA019992,59
EXA019993,65
EXA019994,52
EXA019995,52
EXA019996,75
EXA019997,73
EXA019998,70
EXA019999,69
EXA020000,77
EXA020001,87
EXA020002,59
EXA020003,62
EXA020004,54
EXA020005,64
EXA020006,62
EXA020007,87
EXA020008,73
EXA020009,80
EXA020010,78
EXA020011,71
EXA020012,80
EXA020013,62
EXA020014,61
EXA020015,64
EXA020016,75
EXA020017,53
EXA020018,70
EXA020019,81
EXA020020,62
EXA020021,81
EXA020022,71
EXA020023,58
EXA020024,68
EXA020025,55
EXA020026,80
EXA020027,71
EXA020028,70
EXA020029,70
EXA020030,67
EXA020031,65
EXA020032,60
EXA020033,69
EXA020034,69
EXA020035,73
EXA020036,70
EXA020037,77
EXA020038,69
EXA020039,55
EXA020040,80
EXA020041,68
EXA020042,67
EXA020043,64
EXA020044,60
EXA020045,67
EXA020046,80
EXA020047,67
EXA020048,72
EXA020049,53
EXA020050,75
EXA020051,65
EXA020052,80
EXA020053,73
EXA020054,62
EXA020055,60
EXA020056,73
EXA020057,80
EXA020058,76
EXA020059,70
EXA020060,63
EXA020061,69
EXA020062,60
EXA020063,54
EXA020064,82
EXA020065,71
EXA020066,68
EXA020067,88
EXA020068,59
EXA020069,53
EXA020070,80
EXA020071,77
EXA020072,67
EXA020073,80
EXA020074,72
EXA020075,75
EXA020076,82
EXA020077,73
EXA020078,77
EXA020079,76
EXA020080,77
EXA020081,73
EXA020082,57
EXA020083,60
EXA020084,71
EXA020085,67
EXA020086,71
EXA020087,83
EXA020088,70
EXA020089,77
EXA020090,69
EXA020091,77
EXA020092,53
EXA020093,68
EXA020094,62
EXA020095,64
EXA020096,63
EXA020097,60
EXA020098,66
EXA020099,65
EXA020100,69
EXA020101,69
EXA020102,87
EXA020103,44
EXA020104,58
EXA020105,64
EXA020106,87
EXA020107,69
EXA020108,73
EXA020109,67
EXA020110,75
EXA020111,80
EXA020112,59
EXA020113,83
EXA020114,62
EXA020115,69
EXA020116,67
EXA020117,67
EXA020118,68
EXA020119,71
EXA020120,62
EXA020121,75
EXA020122,60
EXA020123,67
EXA020124,57
EXA020125,63
EXA020126,67
EXA020127,83
EXA020128,69
EXA020129,77
EXA020130,70
EXA020131,67
EXA020132,60
EXA020133,69
EXA020134,77
EXA020135,59
EXA020136,70
EXA020137,62
EXA020138,71
EXA020139,68
EXA020140,60
EXA020141,71
EXA020142,50
EXA020143,70
EXA020144,74
EXA020145,77
EXA020146,88
EXA020147,52
EXA020148,63
EXA020149,70
EXA020150,57
EXA020151,70
EXA020152,68
EXA020153,75
EXA020154,74
EXA020155,67
EXA020156,56
EXA020157,87
EXA020158,53
EXA020159,54
EXA020160,70
EXA020161,70
EXA020162,72
EXA020163,80
EXA020164,81
EXA020165,62
EXA020166,73
EXA020167,73
EXA020168,73
EXA020169,81
EXA020170,69
EXA020171,64
EXA020172,69
EXA020173,71
EXA020174,81
EXA020175,59
EXA020176,77
EXA020177,62
EXA020178,59
EXA020179,65
EXA020180,52
EXA020181,71
EXA020182,62
EXA020183,67
EXA020184,77
EXA020185,54
EXA020186,87
EXA020187,44
EXA020188,61
EXA020189,63
EXA020190,66
EXA020191,68
EXA020192,50
EXA020193,58
EXA020194,74
EXA020195,74
EXA020196,62
EXA020197,70
EXA020198,81
EXA020199,50
EXA020200,52
EXA020201,80
EXA020202,77
EXA020203,81
EXA020204,66
EXA020205,59
EXA020206,62
EXA020207,63
EXA020208,53
EXA020209,66
EXA020210,59
EXA020211,66
EXA020212,82
EXA020213,81
EXA020214,62
EXA020215,49
EXA020216,81
EXA020217,71
EXA020218,69
EXA020219,67
EXA020220,64
EXA020221,50
EXA020222,66
EXA020223,67
EXA020224,62
EXA020225,77
EXA020226,66
EXA020227,54
EXA020228,69
EXA020229,54
EXA020230,62
EXA020231,69
EXA020232,70
EXA020233,66
EXA020234,75
EXA020235,77
EXA020236,52
EXA020237,62
EXA020238,70
EXA020239,80
EXA020240,70
EXA020241,67
EXA020242,70
EXA020243,83
EXA020244,53
EXA020245,63
EXA020246,81
EXA020247,64
EXA020248,68
EXA020249,50
EXA020250,50
EXA020251,57
EXA020252,54
EXA020253,70
EXA020254,68
EXA020255,73
EXA020256,72
EXA020257,67
EXA020258,59
EXA020259,50
EXA020260,64
EXA020261,75
EXA020262,88
EXA020263,85
EXA020264,82
EXA020265,62
EXA020266,62
EXA020267,60
EXA020268,56
EXA020269,74
EXA020270,67
EXA020271,61
EXA020272,67
EXA020273,63
EXA020274,63
EXA020275,79
EXA020276,71
EXA020277,54
EXA020278,83
EXA020279,74
EXA020280,62
EXA020281,60
EXA020282,69
EXA020283,70
EXA020284,47
EXA020285,66
EXA020286,77
EXA020287,75
EXA020288,64
EXA020289,62
EXA020290,79
EXA020291,81
EXA020292,70
EXA020293,72
EXA020294,77
EXA020295,62
EXA020296,70
EXA020297,68
EXA020298,73
EXA020299,49
EXA020300,81
EXA020301,53
EXA020302,59
EXA020303,70
EXA020304,69
EXA020305,62
EXA020306,62
EXA020307,69
EXA020308,71
EXA020309,72
EXA020310,70
EXA020311,73
EXA020312,70
EXA020313,67
EXA020314,70
EXA020315,59
EXA020316,69
EXA020317,64
EXA020318,64
EXA020319,81
EXA020320,67
EXA020321,70
EXA020322,73
EXA020323,60
EXA020324,70
EXA020325,64
EXA020326,71
EXA020327,66
EXA020328,71
EXA020329,68
EXA020330,73
EXA020331,70
EXA020332,66
EXA020333,58
EXA020334,67
EXA020335,83
EXA020336,58
EXA020337,70
EXA020338,70
EXA020339,67
EXA020340,70
EXA020341,74
EXA020342,87
EXA020343,87
EXA020344,59
EXA020345,60
EXA020346,77
EXA020347,94
EXA020348,77
EXA020349,72
EXA020350,66
EXA020351,81
EXA020352,63
EXA020353,59
EXA020354,67
EXA020355,69
EXA020356,67
EXA020357,78
EXA020358,70
EXA020359,61
EXA020360,64
EXA020361,73
EXA020362,66
EXA020363,81
EXA020364,50
EXA020365,53
EXA020366,77
EXA020367,73
EXA020368,54
EXA020369,80
EXA020370,69
EXA020371,57
EXA020372,70
EXA020373,53
EXA020374,71
EXA020375,75
EXA020376,57
EXA020377,71
EXA020378,63
EXA020379,71
EXA020380,67
EXA020381,70
EXA020382,81
EXA020383,60
EXA020384,70
EXA020385,71
EXA020386,60
EXA020387,73
EXA020388,66
EXA020389,54
EXA020390,70
EXA020391,53
EXA020392,58
EXA020393,66
EXA020394,49
EXA020395,64
EXA020396,66
EXA020397,62
EXA020398,62
EXA020399,60
EXA020400,68
EXA020401,73
EXA020402,73
EXA020403,77
EXA020404,69
EXA020405,74
EXA020406,70
EXA020407,70
EXA020408,49
EXA020409,53
EXA020410,53
EXA020411,73
EXA020412,44
EXA020413,87
EXA020414,73
EXA020415,67
EXA020416,60
EXA020417,62
EXA020418,61
EXA020419,73
EXA020420,65
EXA020421,73
EXA020422,53
EXA020423,62
EXA020424,65
EXA020425,62
EXA020426,77
EXA020427,88
EXA020428,81
EXA020429,75
EXA020430,68
EXA020431,75
EXA020432,68
EXA020433,67
EXA020434,38
EXA020435,80
EXA020436,69
EXA020437,63
EXA020438,52
EXA020439,62
EXA020440,70
EXA020441,54
EXA020442,75
EXA020443,56
EXA020444,56
EXA020445,85
EXA020446,59
EXA020447,67
EXA020448,67
EXA020449,55
EXA020450,70
EXA020451,50
EXA020452,81
EXA020453,68
EXA020454,60
EXA020455,74
EXA020456,70
EXA020457,70
EXA020458,83
EXA020459,64
EXA020460,60
EXA020461,66
EXA020462,62
EXA020463,81
EXA020464,62
EXA020465,61
EXA020466,68
EXA020467,52
EXA020468,80
EXA020469,56
EXA020470,72
EXA020471,60
EXA020472,81
EXA020473,64
EXA020474,73
EXA020475,66
EXA020476,80
EXA020477,52
EXA020478,78
EXA020479,74
EXA020480,71
EXA020481,54
EXA020482,63
EXA020483,62
EXA020484,81
EXA020485,70
EXA020486,60
EXA020487,82
EXA020488,69
EXA020489,70
EXA020490,70
EXA020491,62
EXA020492,63
EXA020493,52
EXA020494,71
EXA020495,87
EXA020496,74
EXA020497,75
EXA020498,73
EXA020499,73
EXA020500,69
EXA020501,67
EXA020502,75
EXA020503,62
EXA020504,80
EXA020505,69
EXA020506,61
EXA020507,82
EXA020508,73
EXA020509,64
EXA020510,77
EXA020511,73
EXA020512,60
EXA020513,73
EXA020514,52
EXA020515,70
EXA020516,63
EXA020517,54
EXA020518,63
EXA020519,70
EXA020520,70
EXA020521,71
EXA020522,63
EXA020523,63
EXA020524,59
EXA020525,53
EXA020526,70
EXA020527,73
EXA020528,67
EXA020529,80
EXA020530,73
EXA020531,65
EXA020532,52
EXA020533,81
EXA020534,62
EXA020535,50
EXA020536,60
EXA020537,66
EXA020538,94
EXA020539,69
EXA020540,73
EXA020541,68
EXA020542,55
EXA020543,70
EXA020544,81
EXA020545,70
EXA020546,62
EXA020547,77
EXA020548,54
EXA020549,71
EXA020550,70
EXA020551,62
EXA020552,67
EXA020553,54
EXA020554,85
EXA020555,67
EXA020556,70
EXA020557,76
EXA020558,70
EXA020559,70
EXA020560,53
EXA020561,67
EXA020562,81
EXA020563,62
EXA020564,71
EXA020565,77
EXA020566,67
EXA020567,77
EXA020568,62
EXA020569,62
EXA020570,68
EXA020571,52
EXA020572,54
EXA020573,81
EXA020574,70
EXA020575,66
EXA020576,72
EXA020577,62
EXA020578,73
EXA020579,68
EXA020580,70
EXA020581,62
EXA020582,80
EXA020583,70
EXA020584,62
